channel_id,channel_name,niche,country,description,subscribers,total_views,total_videos,published_at
UC04WaS1_VL8jY4pmf0ORnCQ,Gym training,Fitness,Unknown,"💪 Welcome to Beast Mode 3D
Yahan milega Gym workouts in 3D animation,
muscle training, body transformation & daily motivation.
🔥 Fitness | Gym | 3D Animation
🎥 AI Powered 3D Gym Videos
👉 Subscribe & T",8,127,8,2026-01-16T10:39:14.610071Z
UCy2Z2T0GfCzzmWjuun3bxqw,Fit Squad Training Gym,Fitness,CA,"Fit Squad is a premium strength training gym in downtown Toronto. We help high performers access an unparalleled training experience through exclusive access, top-of-the-line equipment, a small commun",464,433444,956,2016-08-29T16:16:35Z
UCk0ZF2WvsRfC1yihFyqCm_w,Andrew's Fitness Training,Fitness,US,"WELCOME to Andrew's Fitness Training! High-performance Strength & Conditioning for Manhattan and the NJ Gold Coast (Jersey City & Hoboken). Whether you train in a luxury building gym, at home, or outd",518,81750,159,2016-02-14T02:40:24Z
UC8wiJ4gGpZ9_TMIpRvK94dw,Shyam Fitness training,Fitness,Unknown," Hello!!, Nenu Shyam living in Ground !!. I do videos about our life style , fitness . Please subscribe and support. thank you.

youtube channel - Shyam fitness training 

Thanks a lot love all",2450,682023,466,2015-11-16T06:35:41Z
UC67n0RcTNsVWDnnxM5V1alw,SSR HAPPY FITNESS TRAINING STUDIO,Fitness,IN,"Hello, Friends welcome to our #ssrhappyfitness channel, Firstly we are very glad to inform you that we are into the online platform too, to share & reach our content to as many as our customers & yout",268,16771,52,2020-06-20T14:30:36.764629Z
UCVIfjijfhJliGONYZK_9p0A,Trio Fitness Training,Fitness,US,"Unleash Your Potential with Trio Fitness Training! As the ultimate online coaching powerhouse, brothers Joel & Luke Hayes craft personalized training programs that elevate your strength, speed, and en",393,369241,525,2016-02-06T19:30:41Z
UCfbfBcoEyG-uBMHFjOW8nEw,Fitness Home Training ,Fitness,Unknown,"💪 Fitness training - Transform Your Body & Mind 💪
Welcome to Fitness Training! 🚀
This channel is all about fitness, workout, and healthy lifestyle.
Here you will get: ✔️ Home & gym workout routines
✔️",75,4759,38,2026-03-23T05:36:03.005162Z
UCsOzlU2Xljom8b4_lwph9kA,Gym training,Fitness,Unknown,,41,14858,28,2021-06-08T19:11:10.936307Z
UCyX2mLkk7gtJgkA0buJoQaA,GYM TRAINING,Fitness,Unknown,,2,1392,5,2025-12-22T12:13:06.409692Z
UCLPy6BEgH1fD3DOgwX-x_Hg,Mark Bell - Super Training Gym,Fitness,US,"Welcome to Mark Bell - Super Training Gym YouTube Channel! 

We are here to give you the best information for workouts, powerlifting, strength training, and general fitness. We bring decades of experi",645000,209437381,3164,2007-03-20T07:05:15Z
UCsh6cD8zAWnl4Bn7lNe3VTQ,New Gym Workout Training Channel,Fitness,Unknown,GYM WORKOUT Training Motivational VIDEOS ,8,52,11,2016-12-01T15:19:18Z
UCZ8CguBDVJaZOdyzmSDNBhw,Strength & Fitness Training ,Fitness,Unknown,"Hey guys, I'm Valentino. Welcome to the channel.
I've been in Fitness and Martial Arts for over 15 years and everything I share here comes from real experience. My goal is to help you get stronger, st",18,51574,32,2026-01-28T16:22:00.130484Z
UCoz3Ri2d79D79PjwUlzjczw,gym training channel,Fitness,Unknown,New song and entertainment,73,248,4,2021-02-20T11:37:43.016919Z
UCN8ZbPs-1KR4AcL5MiyvJwA,THE GYM,Fitness,IN,"THE GTM 🙏 Friends, on this channel you will get new workout routine everyday. I am a professional gym trainer. You will get information related to bodybuilding and fitness on my channel .All  content ",231000,42771926,669,2022-10-10T11:37:19.559102Z
UCCGdeZ5-Hzn5dGh21dzW0tw,Calisthenics & Weight Training,Fitness,SE,"Hybrid Strength Training Athlete & Coach with ~30 Years of Workout Experience (Calisthenics and Weight Training)

Train in a Gym, Outdoors or at Home. Philosophy to always do the best you can with wha",686000,73387953,60,2011-09-19T13:01:00Z
UCEK8L6Vn7OV6tkpAQgZ_-Yg,Training Tv NO GYM,Fitness,US,"Hello, my name is Niyitegeka Olivier and I am from Rwanda. I opened this YouTube channel in order to help different people how you can do sports at home without going to the gym. Call me to see the vi",4130,1090235,749,2022-02-07T03:15:25.193229Z
UCWvSrk-EPHbVcjvfxLYnqOg,Gym training,Fitness,Unknown,"🏋️‍♂️ GYM TRAINING WORKOUTS
Welcome to your daily dose of fitness motivation!
This channel is all about home workouts, muscle building, fat loss, and full body training — no excuses, just results.
🔥 W",0,4,1,2026-03-17T16:39:01.820364Z
UCmTxboK8szh3xNfEshl5IhA,Diamond Cut Fitness Training,Fitness,US,"Diamond’s mission is to inspire others to make positive changes in their fitness journeys and aspire to new, unexplored heights.

Diamond Ott is in the United States Army. Sergeant Ott has helped thou",7950,161138,11,2014-11-05T15:54:52Z
UCbRfY5l2a6BzTEDiob_LmeA,SByS Fitness Training,Fitness,Unknown,"Welcome To SByS Fitness Training...

Channel Full Name - Step By Step Fitness Training.

Trainer Name - Nikhil Sharma

Nikhil Sharma has received The Youth Fitness Icon Award 👑 by Edu.AS, He has helpe",169,50619,50,2021-01-22T18:27:44.682421Z
UCEcDQeGoSykS5Iqua4HsKyQ,Gym personal Training by vasu,Fitness,Unknown,"-> Certified in personal training by Fitlink, New Zealand.
-> Over 15 years experience in gym training. 
-> Will provide easy steps for weight/fat loss.
-> Will provide exercises for weight gain.
-> W",382,116703,176,2026-02-04T04:42:25.255347Z
UCL9TABHZJP-_wVGdtV8xnkA,Bodyline Fitness Personal Training Gym,Fitness,GB,"Welcome to the Youtube channel of Bodyline Fitness, Personal Training Gym based in Ealing, W5 in West London. On this channel you can view many different videos showing you different types of  workout",14,7163,59,2014-10-05T19:14:26Z
UCWnbMUGD7UBqGxJxPbWbQJg,Hybrid Fitness Training,Fitness,Unknown,"Hybrid Fitness Training is dedicated to bringing videos of many different exercises movements and techniques. It is a hybrid of strength training, mobility/flexibility, kettle bells, martial arts, cor",2570,318888,147,2015-04-11T10:44:40Z
UCQWr0TTTD6aOIRrpRkegSYg,BE Fitness Training,Fitness,ZA,"I have been exercising with amazing individuals since 2003. 
It is my passion to bring incredible confidence and pride to women all around the world. 
BE yourself,  BE fit,  BE amazing!  Not being a p",24600,4554266,248,2016-02-24T13:57:15Z
UCULW2uaBgwVzyzyAVsmP91g,WarPulse Fitness training ,Fitness,US,"Military-style fitness, strength training, endurance workouts, and discipline-focused motivation. Train harder. Build stronger. Become unstoppable.

This channel is dedicated to military-inspired work",17,15294,10,2026-05-09T03:45:57.949101Z
UCtTp1sF1Ucl2dnOx_E4Gkkg,ABC Fitness Training,Fitness,GB,"Welcome to ABC Fitness Training. I’m Adrian Brown, a personal trainer, nutrition coach, and transformation specialist from Birmingham, UK.

Five years ago, I left hospital after a lung collapse, and I",129,59451,52,2024-09-23T15:56:47.293875Z
UCa5DaUKSvLc_2EYmrwu3AxA,Sam's Fitness - Gym Equipment and Training,Fitness,AU,"Gym Equipment Reviews and Weight Training Tips!

Sam's Fitness is the official Australian distributor of ATX®, Ironmaster, Spud Inc, GymPin, Manta Ray, Gym Floor® and Power Maxx Gym Equipment.

We spe",2810,1283760,328,2020-06-25T22:39:42.562394Z
UCA71oo2uAFtFIbCM_MpjzdA,Fitness Training Channel,Fitness,Unknown,,49,10098,103,2014-11-16T22:15:18Z
UCrZVUXoy247vDQaG0uyx5mw,GYM Trainer Channel,Fitness,Unknown,,7280,1722571,88,2013-07-19T11:02:03Z
UCCiTHp9Sd54klXanPwWApcA,GYM Training,Fitness,KH,Thank for watching my videos.,0,5,20,2024-02-11T09:30:43.094563Z
UClkEQ5IhDYeA0WMR43ooUKA,Gym Training Mix,Fitness,US,"Gym Training Mix is the ultimate fuel for peak performance. Whether you are an athlete, a runner, or a gym warrior, our music is designed to keep you moving.

We curate high-energy soundtracks that bl",1070,56559,72,2025-12-06T07:29:22.35117Z
UC9TjCyma9PWLkWfz8ZRyqLQ,💪Gym Training💪,Fitness,MY,,127000,112366,15,2025-05-22T12:36:03.111222Z
UComHe9NkG_T0n4mz2HUU0yg,88 Fitness Training LLC,Fitness,US,"
At 88FITNESSTRAINING we are creating a community of fitness enthusiasts that can collectively ​help and motivate each other to successfully achieve the next level in their fitness journeys.  When you",10800,2846093,1650,2019-02-22T17:13:47Z
UCvTjqG6opfhgGDcalSG-MCg,AI GYM TRAINING ,Fitness,Unknown,"Welcome to AI Gym Training — your ultimate destination for smart, effective, and result-driven fitness content powered by modern techniques and motivation.
On this channel, we combine science-based wo",6,4110,15,2026-04-23T16:43:40.389971Z
UCeHR4mSXnC6V-RHMIe3ehOA,Entheos Training Gym,Fitness,Unknown,,137,48382,537,2021-06-10T17:19:54.091974Z
UCeU1OQp_TSnqTZWoI1Gdetw,gym training ,Fitness,Unknown,,5,114,7,2023-11-20T09:53:18.383307Z
UC8LKBArrAjEpicUzWb1c9FA,Gym training,Fitness,Unknown,,0,8,12,2023-04-26T12:37:56.040746Z
UCSY70ZJoXskHpRiU5nwNtDA,Gym training channel,Fitness,Unknown,,0,427,5,2025-07-06T09:54:29.557106Z
UC9cjXVfihvy5B649014mQmw,The Training Station Gym,Fitness,US,"The Training Station has won Best of Philly for its gym and for its shoe store, Run.

Phil Clark, a Yale alumnus and former Olympic-caliber runner, brings a premier fitness and training facility to No",32,12369,74,2013-11-08T04:48:42Z
UC6vkKAsph6kZuAsC5Q8MVNQ,GYM BODY MOTIVATION,Fitness,US,"Wellcome to Gym Body Motivation Channel
Weekly motivational videos mainly about bodybuilding & fitness!

Created and produced by Gym Body Motivation 
© Copyright by Gym Body Motivation ☞ Do not Reup 
",2480000,69931754,1140,2018-01-09T02:58:40Z
UCginfGIIoNTpHHcXGKkj_Cw,Xtreme Dinesh,Fitness,Unknown,"Hey there, 
I provide online fitness coaching and consultation WeightLoss training diet consultation.",338,91825,100,2021-08-09T02:52:46.726181Z
UCXbpr1sf2IttwfUYUStDtBQ,Pursuit Training & Performance Gym,Fitness,US,"We believe that comfort is the Enemy. Pushing beyond comfort in the gym, will transform the rest of your life. 

We are an old school values strength and conditioning facility, with new school equipme",961,276236,184,2017-03-27T19:50:10Z
UCUVkUI5lKQWyRl7dDSNrtUw,fitness in gym,Fitness,EG,قناة اليوتيوب الرسمية { Ramy Muhamad } تقدم فيديوهات تعليمية وتحفيزية عن كمال الاجسام واللياقة البدنية والتغذية الصحيحة لبناء الاجسام. إذا كنت تريد أن ترى بعض التحولات والنتائج الإيجابية في بناء العضل,1320000,106721124,350,2018-08-17T07:37:49Z
UCKPPYRyr3q4KjHFZXQXduGw,gym training ,Fitness,Unknown,,2,2497,7,2026-03-17T10:06:28.293462Z
UCEHdNvV9enA5EJhDbbNZ6tg,Gym Training,Fitness,GB,Gym Training is like having a Personal Trainer in your pocket. Access our ground breaking gym training plans from your iPhone or iPad. Follow unique video guides and get insider hints and tips to achi,54,26625,216,2015-12-23T10:43:36Z
UC347oc9FieIarTHZ_RNRoEQ,Fitness Waala Training Center Varanasi,Fitness,Unknown,"Join Hands with The Best Certified, Qualified Trainer's of India.
A Complete Fitness Solution Under One Roof..",805,1162497,1453,2023-04-06T10:05:58.465543Z
UC0FfBR3c5A-Sa40KVQhzbTQ,SHAOLIN POWER KUNGFU AND G-ALL FITNESS TRAINING,Fitness,IN," 1. TEACHING:
*I Train people to Learn KUNGFU &  BODY FITNESS TRAINING  to people of all ages (Children, Adults and Elders).

2. PURPOSE:
* Cultivate Body, Mind, Soul
*Nature Way to Lose Body Weight.
",18,1102,17,2022-09-23T06:05:55.256664Z
UCoYJd7Gmi9jU_MTCEGFZ9gw,GYM TRAINING ,Fitness,Unknown,,23,16282,21,2026-03-27T14:15:10.950343Z
UCArNm-ecsVbTuludq5ejM0w,Home Workout Channel,Fitness,Unknown,Home Workout Channel,2,11,1,2019-03-31T17:30:36Z
UC8a9CoFxHYrTjsfCvhjisCw,Healthy zone,Fitness,IN,"Welcome to Healthy Zone ❤️

I am a fitness enthusiast from India. Fitness doesn't necessarily mean making big and bulky muscles. In my opinion , it means to stay healthy and feel good about our bodies",2900000,504781866,586,2019-07-05T20:21:16Z
UCVQJZE_on7It_pEv6tn-jdA,Sydney Cummings Houdyshell,Fitness,US,"Welcome to your new workout home! I’m your personal trainer and training partner Sydney Cummings Houdyshell and I am a NASM Certified Personal Trainer, Fitness Nutrition Specialist, Women’s Fitness Sp",3180000,342630775,2326,2016-05-17T14:33:00Z
UCVl6ZdslZz2Zj-34bMJFPbg,Walk at Home,Fitness,US,"1 BILLION Views! Walk at Home® is the original ""at-home"" walking workout that has helped MILLIONS of people live active and healthy lives for over 30 years! Created by Fitness Expert Leslie Sansone, W",5930000,1258242865,293,2011-07-11T12:48:03Z
UCAxW1XT0iEJo0TYlRfn6rYQ,The Body Coach TV by Joe Wicks,Fitness,GB,"Welcome to the Body Coach TV where I post weekly home workouts to help you get, stronger, healthier and happier. 

For a more tailored training plan and a meal plan check out my award-winning fitness ",2910000,405669121,1131,2011-08-12T11:57:15Z
UCpis3RcTw6t47XO0R_KY4WQ,Caroline Girvan,Fitness,GB,"Hello, and welcome! I'm Caroline Girvan, Certified Personal Trainer, MNU Certified Nutritionist, and Pre and Postnatal Specialist.

My story began in my actual home in 2020, where it was just me, my d",4410000,769704468,641,2015-10-25T22:49:02Z
UCuP_ZoJBN3yZbu4nmJ5QolQ,Audrey Koomar - Home Workouts,Fitness,Unknown,"I'm Audrey, a NASM certified trainer creating fun home workouts you can do anywhere. My goal is to make exercise feel approachable, positive, and never intimidating.

On this channel you'll find real-",117000,24242665,290,2012-10-10T22:21:14Z
UCFjc9H89-RpWuIStDqhO7AQ,Body Project,Fitness,AU,"High energy, motivating workouts to do from home. 

We created Team Body Project to share our passion for exercise and excellent movement with others who want to feel good about their body and experie",2480000,307779252,148,2012-09-19T19:17:59Z
UC-xkcJwzxqQERcSHQYJyQZA,Home workout Channel,Fitness,Unknown,Ghar par bhethe bhethe hi apni body banaye .apka bhai apke liye gym se sabhi exercise ki videos layega to plss apne bhai ko support kare . Or ap ban sakhte h ek bohot ache bodybuilder .but me is chann,14,184,3,2021-05-13T08:44:30.056578Z
UCfpG70-Tt3-SC6NI_4iPczA,rdx fitness,Fitness,Unknown,"🧑🏻‍🎓CERTIFIED 📚🩺 SPORTS ||SCIENCE || HEALTH || NUTRITION
 Helping busy professionals to lose 15kg Fat & Gain Strength & Confidence. 
100% online coach 🌐
1500+ clients worldwide🌍 ",233000,80082307,348,2015-08-07T14:15:35Z
UC4vdPqKzdr0gjeueluVTw4w,Home Workout,Fitness,IN,"""Welcome To My YouTube Channel HOME WORKOUT! Follow Along For Effective Workouts, Healthy Tips, And Motivation To Reach Your Fitness Goals.""

Which One Resonates With You, Or Would You Like Me To Modi",2700,296394,169,2023-02-06T15:05:43.939707Z
UC40e-XE-xNuiKPWoIWDnYrA,Daily Home Workout,Fitness,US,"You're Welcome On Daily Home Workout Channel 

We Upload Here Daily Home Workouts_
Don't Forget To Subscribe & Support__

",27,3807,55,2026-04-15T02:19:50.415796Z
UCTevR3O9zPf6R1nKStSXPoQ,Taichi Workout,Fitness,US,"Welcome to our channel, where health is happiness. Let's exercise together, stay active together, stay healthy together, and be happy together. We share Taoist wellness, Taichi Workout exercises, dail",337000,30178597,1767,2025-02-04T00:10:36.260892Z
UC5SEC3kFJSMQpp9P0cSdV5w,Total Home Workout,Fitness,IN,"Hey friends! Welcome to my channel! This channel is all about daily health and fitness routines you can do right at home. I'll be sharing short videos with simple, effective exercises to help you impr",8070,735596,51,2025-07-14T05:45:36.037299Z
UCwrXi5ZknKThspJc-Gai04g,Juice & Toya,Fitness,US,Workouts | Food | Motivation | Lifestyle | + More,2500000,258607152,426,2018-08-20T06:42:03Z
UCUdDP5B0NU4nyHOO5GbLuqg,Home Workout For Beginners,Fitness,US,"Home Workout for Beginners provides simple, safe, and effective workouts you can do at home with no equipment.

This channel is designed for beginners, adults, and families who want easy exercise rout",2370,204627,102,2026-01-02T14:44:08.413079Z
UCVUqLmcJLM0UGU3gGLfStoQ,Celtic Warrior Workouts,Fitness,IE,Welcome to the official YouTube channel for WWE Superstar Sheamus AKA The Celtic Warrior. This channel is dedicated to all of my Celtic Warrior Workouts & the people who inspire me to break out of my ,1210000,220169667,617,2017-09-07T18:50:17Z
UCgnHfzp4lHpWL1ImuPDFfiA,Mr Home workout,Fitness,NP,"Mr. Home Workout मा तपाईंलाई स्वागत छ 💪
यो च्यानल घरमै बसेर आफ्नो fitness, health र self-improvement सुधार गर्न चाहने सबैका लागि हो।
यहाँ तपाईंले पाउनुहुनेछ:
✅ घरमै गर्न मिल्ने workout (gym नचाहिने)
✅",2190,2760661,612,2025-04-08T07:24:29.194435Z
UCZUUZFex6AaIU4QTopFudYA,growwithjo,Fitness,US,"Home Workouts, Perfect for #Beginners 
the growwithjo community is the strongest and fastest growing community of women from all abilities and #walks of life
I've been making people sweat and see thei",8780000,1003390038,570,2015-10-17T16:42:27Z
UCVDpvaw3-aimi18dTILBXPA,Family-Friendly Home Workout hub,Fitness,PK,"Family Friendly Home Workout Hub is dedicated to helping beginners, adults, and families stay active with safe and easy workouts at home.

On this channel, you will find family friendly home workouts,",1110,204055,216,2025-05-03T08:20:28.662683Z
UCpQ34afVgk8cRQBjSJ1xuJQ,MadFit,Fitness,CA,"This is a place where I post REAL TIME, AT HOME workouts.
My goal is to help inspire everyone at all fitness levels to get up, get moving and reach their goals!",11400000,1612303113,1383,2018-03-02T01:46:06Z
